success  collision  collision_obst   makespan   flowtime    runtime     mean_groups     mean_groups_size     number
      1          0               0     48.500    184.900      0.057           7.076                 1.45         10
      1          0               0     50.000    462.100      0.134           8.220                  2.6         20
      1          0               0     53.900    789.600      0.290           6.688                 4.89         30
      1          0               0     49.100   1003.100      0.443           6.033                 7.67         40
      1          0               0     65.200   1364.000      0.970           6.305                 8.79         50
      1          0               0     64.800   1746.600      1.855           4.767                 14.2         60
      1          0               0     40.000    213.100      0.048           8.027                 1.34         10
      1          0               0     42.700    364.300      0.109          10.082                  2.2         20
      1          0               0     47.400    642.000      0.208          10.525                 3.28         30
      1          0               0     44.100    812.400      0.321          10.279                 4.56         40
      0          0               0   2000.000 100000.000     17.580          12.877                 3.93         50
      1          0               0     84.600   1990.800      1.659           9.284                  7.9         60
      1          0               0     28.400    148.100      0.037           5.021                 2.11         10
      1          0               0     35.200    423.600      0.105           5.957                  3.7         20
      1          0               0     40.400    632.100      0.200           6.913                 4.52         30
      1          0               0     78.900   1212.500      0.769           4.788                 9.09         40
      1          0               0    158.800   1854.700      2.393           4.835                 10.5         50
      1          0               0     84.100   2029.000      2.311           5.620                 11.2         60
      1          0               0     37.600    213.000      0.051           6.753                 1.62         10
      1          0               0     52.200    497.600      0.157           8.952                 2.38         20
      1          0               0     51.300    740.200      0.259           9.807                  3.2         30
      1          0               0     79.500   1167.700      0.648           8.765                 4.75         40
      1          0               0     54.500   1381.900      1.044           7.363                  7.9         50
      1          0               0     57.600   1643.700      2.129           6.483                  9.8         60
      1          0               0     29.200    174.000      0.037           7.592                 1.36         10
      1          0               0     39.300    375.600      0.108           9.112                 2.27         20
      1          0               0     53.800    621.200      0.262          10.368                 2.99         30
      1          0               0     59.100    935.600      0.514           9.447                 4.34         40
      1          0               0     53.800   1266.600      0.853           7.537                 6.85         50
      1          0               0     54.200   1455.200      1.518           6.745                 9.15         60
      1          0               0     37.800    151.600      0.046           6.865                 1.49         10
      1          0               0     51.100    417.300      0.131           9.703                 2.13         20
      1          0               0     48.000    716.900      0.221           9.698                 3.28         30
      1          0               0     51.400    974.700      0.428           8.977                 4.68         40
      0          0               0   2000.000 100000.000     28.561          12.883                 3.91         50
      0          0               0   2000.000 120000.000     38.191           9.910                 6.14         60
      1          0               0     28.800    167.700      0.040           5.017                 2.25         10
      1          0               0     45.700    477.000      0.126           8.593                 2.36         20
      1          0               0    226.400   1100.800      0.998          11.053                 2.76         30
      1          0               0     58.600   1182.400      0.520           7.509                 5.48         40
      1          0               0     75.800   1571.300      1.262           7.220                  7.3         50
      1          0               0     59.100   1784.500      2.142           5.093                 12.5         60
      1          0               0     36.500    177.500      0.067           6.688                 1.61         10
      1          0               0     45.700    407.200      0.188           7.460                 2.96         20
      1          0               0     47.100    667.300      0.351           8.244                 3.83         30
      1          0               0     81.200   1119.000      0.994           9.382                 4.56         40
      0          0               0   2000.000 100000.000     32.410          11.916                 4.22         50
      0          0               0   2000.000 120000.000     40.996          10.893                 5.55         60
      1          0               0     39.900    259.800      0.052           6.283                 1.75         10
      1          0               0     43.600    491.400      0.126           9.346                 2.38         20
      1          0               0     46.500    725.600      0.275           9.271                  3.6         30
      1          0               0     49.700   1087.800      0.509           8.678                 4.99         40
      0          0               0   2000.000 100000.000     29.535           6.043                 8.31         50
      1          0               0     77.800   2286.400      2.389           7.409                 9.49         60
      1          0               0     44.500    231.700      0.059           6.519                 1.68         10
      1          0               0     52.000    439.900      0.148           8.952                 2.46         20
      1          0               0     43.900    670.500      0.236           8.442                 3.91         30
      1          0               0     50.800   1006.100      0.454           8.400                 5.56         40
      1          0               0     57.500   1371.600      1.000           6.240                 8.86         50
      0          0               0   2000.000 120000.000     58.289           4.999                 12.0         60
      1          0               0     43.900    177.600      0.057           7.362                 1.41         10
      1          0               0     54.200    396.400      0.148          10.089                 2.23         20
      1          0               0     47.400    595.800      0.255          11.049                 3.28         30
      1          0               0     55.900    970.900      0.472          12.275                 3.92         40
