success  collision  collision_obst   makespan   flowtime    runtime     mean_groups     mean_groups_size     number
      1          0               0    207.400    574.200      0.510           9.376                 1.08         10
      1          0               0    197.700    696.200      0.951          18.343                 1.09         20
      1          0               0    246.900    891.300      1.812          27.109                 1.11         30
      1          0               0    121.600   1276.400      1.293          34.199                 1.17         40
      1          0               0    214.200   1557.100      2.957          42.538                 1.18         50
      1          0               0    194.000   2506.200      3.789          44.019                 1.37         60
      1          0               0    104.200    425.300      0.259           9.589                 1.05         10
      1          0               0    135.600    608.600      0.673          18.512                 1.08         20
      1          0               0    205.600   1217.400      1.511          27.610                 1.09         30
      1          0               0    122.500    857.400      1.291          35.429                 1.13         40
      1          0               0    120.500   1686.700      1.854          40.518                 1.24         50
      1          0               0    196.500   2153.300      3.541          48.055                 1.25         60
      1          0               0     83.000    320.400      0.207           9.005                 1.13         10
      1          0               0    171.300   1108.600      0.821          18.779                 1.07         20
      1          0               0    354.100   2347.300      2.692          26.624                 1.14         30
      1          0               0    234.000   1336.500      2.455          35.263                 1.14         40
      1          0               0    190.500   1947.900      2.602          44.156                 1.14         50
      1          0               0    186.100   2084.800      3.256          50.543                 1.19         60
      1          0               0    265.500    523.100      0.629           9.696                 1.04         10
      1          0               0    252.500    763.200      1.193          18.795                 1.07         20
      1          0               0    244.900   1711.500      1.794          26.838                 1.13         30
      1          0               0    219.300   1586.700      2.390          33.570                  1.2         40
      1          0               0    305.800   2649.900      4.131          42.889                 1.17         50
      1          0               0    258.200   1795.700      4.958          48.855                 1.23         60
      1          0               0    140.600    462.000      0.336           9.608                 1.04         10
      1          0               0     54.600    386.900      0.294          16.610                 1.21         20
      1          0               0    211.600   1556.700      1.766          23.605                 1.28         30
      1          0               0    204.700   1678.800      2.229          32.656                 1.23         40
      1          0               0    200.900   1740.700      2.951          38.147                 1.31         50
      1          0               0    238.400   2600.300      4.463          44.760                 1.34         60
      1          0               0    291.800   1082.300      0.695           9.607                 1.05         10
      1          0               0    225.700   1084.400      1.067          18.526                 1.08         20
      1          0               0    240.700   1766.300      1.840          25.809                 1.17         30
      1          0               0    259.900   3200.100      3.030          31.285                 1.29         40
      1          0               0    237.700   2866.200      3.408          38.936                 1.29         50
      1          0               0    235.400   3199.000      4.630          45.040                 1.34         60
      1          0               0    206.200    422.500      0.505           8.950                 1.12         10
      1          0               0    201.100    854.800      0.972          17.385                 1.15         20
      1          0               0    188.600   1194.100      1.397          25.757                 1.17         30
      1          0               0    265.700   2407.800      2.944          32.160                 1.25         40
      1          0               0    188.600   2254.800      3.245          36.925                 1.36         50
      1          0               0    257.100   2224.000      5.101          44.109                 1.36         60
      1          0               0    163.900    793.700      0.411           8.301                 1.22         10
      1          0               0    214.500   1555.000      1.147          16.218                 1.24         20
      1          0               0    179.500   2002.500      1.697          22.382                 1.35         30
      1          0               0    220.100   2232.900      2.553          33.465                  1.2         40
      1          0               0    218.100   3198.700      3.675          39.507                 1.27         50
      1          0               0    276.900   3864.500      5.371          48.638                 1.24         60
      1          0               0    211.500    818.400      0.502           9.591                 1.05         10
      1          0               0    226.100   1651.800      1.150          16.204                 1.24         20
      1          0               0    311.100   2481.000      2.338          25.234                 1.19         30
      1          0               0    212.700   1582.700      2.429          30.543                 1.31         40
      1          0               0    241.300   3176.600      3.663          37.534                 1.34         50
      1          0               0    294.800   4493.800      5.472          45.371                 1.33         60
      1          0               0    142.400    553.600      0.348           9.352                 1.08         10
      1          0               0    234.300   1169.600      1.099          19.248                 1.04         20
      1          0               0    355.800   1871.400      2.559          27.714                 1.08         30
      1          0               0    355.500   2912.500      3.484          37.379                 1.07         40
      1          0               0    337.300   3550.600      4.532          43.870                 1.14         50
      1          0               0    364.000   5324.300      6.253          49.163                 1.22         60
      1          0               0    176.200    593.700      0.409           9.726                 1.03         10
      1          0               0     82.700    433.500      0.397          18.574                 1.09         20
