success  collision  collision_obst   makespan   flowtime    runtime     mean_groups     mean_groups_size     number
      1          0               0     51.200    173.300      0.108           7.793                 1.32         10
      1          0               0     26.100    154.500      0.171           9.820                 2.07         20
      1          0               0     52.500    384.400      1.407           9.206                  3.3         30
      1          0               0     39.200    387.400      2.064           7.901                 5.18         40
      1          0               0     41.800    420.200      7.942           6.641                 8.01         50
      1          0               0     25.000    312.000     17.578           5.768                 11.4         60
      1          0               0     44.900    192.600      0.106           6.806                 1.58         10
      1          0               0     44.300    263.600      0.273          11.178                 1.84         20
      1          0               0     45.800    250.700      0.816          12.282                  2.6         30
      1          0               0     33.400    310.900      0.996          12.749                 3.26         40
      1          0               0     24.700    289.300      1.643          11.684                 4.41         50
      1          0               0     26.100    326.100      3.145          10.816                 5.94         60
      1          0               0     13.500     62.400      0.033           5.770                 1.74         10
      1          0               0     30.900    240.000      0.361           6.728                 3.04         20
      1          0               0     34.600    291.200      0.954           8.127                 3.74         30
      1          0               0     42.000    437.200      4.502           4.576                 9.21         40
      1          0               0     40.800    451.900     12.216           4.451                 11.9         50
      1          0               0     38.400    494.900     24.215           5.565                 11.0         60
      1          0               0     46.800    179.000      0.098           7.438                 1.38         10
      1          0               0     28.000    179.000      0.148          11.425                 1.77         20
      1          0               0     43.100    311.800      0.616          11.316                 2.71         30
      1          0               0     40.600    229.400      1.061          10.707                  3.8         40
      1          0               0     23.500    221.000      3.810           7.247                 7.23         50
      1          0               0     20.400    295.400      7.291           6.343                 10.2         60
      1          0               0     20.100     75.200      0.044           7.378                 1.37         10
      1          0               0     25.200    107.400      0.146           9.845                 2.05         20
      1          0               0     65.300    539.000      1.190          10.804                 2.81         30
      1          0               0     72.200    451.100      3.638           9.812                 4.11         40
      1          0               0     45.900    548.700      4.698           9.434                 5.42         50
      1          0               0     32.200    688.800     14.530           7.922                 7.85         60
      1          0               0     47.900    203.400      0.111           6.121                 1.67         10
      1          0               0     47.300    220.500      0.295          11.767                 1.75         20
