success  collision  collision_obst   makespan   flowtime    runtime     mean_groups     mean_groups_size     number
      1          0               0     51.000    194.000      0.071           7.816                 1.32         10
      1          0               0     34.100    175.800      0.114           9.871                 2.05         20
      1          0               0     75.800    485.100      0.578           8.831                 3.44         30
      1          0               0     41.100    354.800      0.488           8.394                 4.91         40
      1          0               0     39.400    481.400      0.964           6.414                 8.21         50
      1          0               0     52.700    473.000      2.478           6.245                  9.9         60
      1          0               0     51.600    213.500      0.074           7.050                 1.51         10
      1          0               0     51.400    311.100      0.165          11.232                 1.84         20
      1          0               0     41.300    295.500      0.252          11.923                 2.69         30
      1          0               0     40.200    365.700      0.397          12.886                 3.31         40
      1          0               0     25.200    372.800      0.474           9.897                 5.39         50
      1          0               0     31.800    375.400      0.741          10.764                  6.2         60
      1          0               0     26.000     91.000      0.036           5.977                 1.69         10
      1          0               0     39.000    362.200      0.157           6.790                  3.0         20
      1          0               0     42.600    344.100      0.311           7.500                 4.07         30
      1          0               0     72.700    662.400      1.327           4.380                 9.52         40
      1          0               0     50.200    582.900      1.606           4.598                 11.4         50
      1          0               0     51.800    597.000      2.390           5.770                 10.6         60
      1          0               0     40.500    125.100      0.056           7.123                 1.44         10
      1          0               0     40.100    238.300      0.120          11.698                 1.73         20
      1          0               0     44.700    347.300      0.302          11.358                  2.7         30
      1          0               0     30.200    285.900      0.363           9.566                 4.26         40
      1          0               0     35.300    278.000      0.834           6.805                 7.82         50
      1          0               0     29.800    338.600      1.033           6.211                 10.2         60
      1          0               0     21.900    108.200      0.038           7.251                 1.39         10
      1          0               0     26.800    129.900      0.087           9.780                 2.06         20
      1          0               0     69.300    417.000      0.431          11.414                 2.65         30
      1          0               0     30.900    271.200      0.358           9.822                 4.13         40
      1          0               0     44.800    590.900      0.901           9.266                 5.53         50
      1          0               0     45.800    858.700      1.803           8.539                 7.25         60
      1          0               0     56.300    216.100      0.094           6.249                 1.65         10
      1          0               0     48.400    272.500      0.159          11.798                 1.75         20
      1          0               0     27.300    180.400      0.245           9.722                 3.15         30
      1          0               0     55.200    319.900      0.685          11.083                 3.67         40
      1          0               0     20.300    233.600      0.551           9.537                 5.61         50
      1          0               0     20.800    370.700      0.805           7.755                 7.95         60
      1          0               0     58.100    235.200      0.080           6.157                 1.65         10
      1          0               0     39.300    210.000      0.127           9.992                 2.02         20
      1          0               0     64.000    477.300      0.365          10.877                  2.8         30
      1          0               0     63.900    607.800      0.822           8.421                 4.93         40
      1          0               0     15.500    333.400      0.562           5.677                 9.31         50
      1          0               0     42.800    509.700      2.612           6.301                 9.74         60
      1          0               0     46.400    137.900      0.061           7.845                  1.3         10
      1          0               0     46.300    247.900      0.161           9.302                 2.18         20
      1          0               0     42.800    334.000      0.302          10.692                 2.84         30
      1          0               0     45.100    330.100      0.487          10.561                 3.88         40
      1          0               0     67.900    602.400      1.356          11.175                 4.57         50
      1          0               0     50.000    446.800      1.949          10.042                 6.07         60
      1          0               0     46.900    197.500      0.063           6.864                  1.5         10
      1          0               0     92.000    243.200      0.289          10.860                 1.87         20
      1          0               0     30.900    193.100      0.174          12.042                 2.59         30
      1          0               0     67.600    325.100      0.867           9.857                 4.12         40
      1          0               0     31.200    285.800      0.981           5.173                 10.1         50
      1          0               0     33.700    370.400      1.732           4.205                 15.1         60
      1          0               0     40.800    152.600      0.056           7.049                 1.44         10
      1          0               0     51.100    180.600      0.149          11.710                 1.72         20
      1          0               0     52.800    272.200      0.290          11.519                 2.64         30
      1          0               0     43.900    352.600      0.399          10.916                 3.69         40
      1          0               0     35.800    584.000      0.656           9.296                 5.48         50
      1          0               0     35.500    430.200      1.089           5.873                 10.4         60
      1          0               0     50.300    159.200      0.069           7.988                 1.27         10
      1          0               0     67.600    235.600      0.201          12.589                 1.64         20
      1          0               0     61.000    468.700      0.336          13.444                 2.33         30
      1          0               0     66.600    558.800      0.622          15.489                 2.65         40
      1          0               0     70.400    845.000      1.643          10.984                 4.62         50
      1          0               0     62.100   1076.400      2.462           9.477                 6.58         60
      1          0               0     30.800     80.300      0.042           7.240                  1.4         10
      1          0               0     76.700    477.600      0.235          10.220                 2.01         20
      1          0               0     73.400    443.400      0.470          12.104                 2.54         30
      1          0               0     50.000    403.200      0.605          12.298                 3.55         40
      1          0               0     48.500    498.600      1.017          10.672                 4.91         50
      1          0               0     36.300    485.700      1.369           6.835                 9.18         60
      1          0               0     16.500     72.400      0.022           6.830                 1.49         10
      1          0               0     70.400    405.600      0.214          10.332                 1.97         20
      1          0               0     59.800    367.900      0.351          12.881                  2.4         30
      1          0               0     56.400    651.700      0.900          11.752                 3.53         40
      1          0               0     37.700    717.200      1.075           9.435                 5.72         50
      1          0               0     40.800    513.400      1.704           7.645                 8.03         60
      1          0               0     17.900     74.500      0.023           8.402                 1.19         10
      1          0               0     29.600    238.400      0.129          11.412                 1.77         20
      1          0               0     33.700    348.000      0.222          10.291                 2.97         30
      1          0               0     44.900    521.700      0.575          11.570                 3.49         40
      1          0               0     38.200    313.000      1.004          10.427                 4.86         50
      1          0               0     36.300    427.400      2.703           6.691                 9.28         60
      1          0               0     33.700     88.700      0.046           7.344                 1.37         10
      1          0               0     24.600    168.800      0.079          10.289                 1.99         20
      1          0               0     24.500    304.200      0.141          10.906                  2.8         30
      1          0               0     20.600    250.500      0.227           8.786                 4.63         40
