success  collision  collision_obst   makespan   flowtime    runtime     mean_groups     mean_groups_size     number
      1          0               0     96.100    223.500      0.388           9.475                 1.06         10
      1          0               0     94.400    386.700      0.955          13.877                 1.45         20
      1          0               0     68.400    521.700      1.114          21.257                 1.42         30
      1          0               0    109.800    824.400      4.344          22.734                 1.77         40
      1          0               0     73.800    720.300      3.506          25.186                  2.0         50
      1          0               0     64.600    934.500      7.006          27.698                 2.18         60
      1          0               0    107.200    306.000      0.445           9.381                 1.07         10
      1          0               0     71.600    440.300      0.782          15.018                 1.36         20
      1          0               0     71.200    551.200      1.078          23.492                 1.28         30
      1          0               0    133.700   1155.200      3.257          26.767                 1.51         40
      1          0               0    100.300   1127.800      7.776          25.883                 1.94         50
      1          0               0     92.900   1156.100      7.850          30.629                 1.98         60
      1          0               0    100.500    329.900      0.457           7.848                 1.29         10
      1          0               0     89.200    617.100      1.023          11.972                 1.71         20
      1          0               0     68.700    689.300      1.676          17.648                 1.72         30
      1          0               0     81.000   1066.400      2.833          21.807                 1.85         40
      1          0               0     84.800   1023.500      4.380          26.647                 1.89         50
      1          0               0    116.800   1530.000      8.206          28.059                 2.16         60
      1          0               0     77.600    353.100      0.349           8.785                 1.15         10
      1          0               0    125.100    609.900      1.272          14.860                 1.36         20
      1          0               0    110.000    580.700      1.873          21.978                 1.38         30
      1          0               0     73.800    618.400      2.533          25.875                 1.55         40
      1          0               0     60.500    615.000      3.781          29.403                 1.71         50
      1          0               0     73.500    618.100      4.472          33.974                 1.78         60
      1          0               0     98.000    311.800      0.464           7.491                 1.36         10
      1          0               0    152.800    740.900      1.442          15.333                 1.31         20
      1          0               0    175.700    971.300      2.598          22.154                 1.36         30
      1          0               0     91.000    770.600      1.928          30.222                 1.33         40
      1          0               0     93.200    732.100      2.975          34.133                 1.48         50
      1          0               0    100.100   1247.000      4.728          35.980                 1.69         60
      1          0               0     64.600    225.500      0.275           9.115                 1.11         10
      1          0               0    123.600    503.400      1.147          16.605                 1.21         20
      1          0               0     91.200    862.500      1.451          22.496                 1.34         30
      1          0               0    103.400    933.100      2.326          26.965                 1.49         40
      1          0               0    105.300   1222.500      4.849          29.138                 1.72         50
      1          0               0    115.900   1985.500      8.158          30.670                 1.96         60
      1          0               0    120.200    452.600      0.542           8.247                 1.23         10
      1          0               0    133.400    859.600      1.450          15.270                 1.33         20
      1          0               0    152.600   1185.000      2.568          21.007                 1.44         30
      1          0               0     81.700    901.900      2.109          25.060                  1.6         40
      1          0               0    100.200    962.100      6.161          28.890                 1.74         50
      1          0               0    104.200   1107.000     10.590          29.185                 2.06         60
      1          0               0     80.200    218.600      0.354           8.666                 1.16         10
      1          0               0     81.100    531.400      0.807          15.969                 1.29         20
      1          0               0    109.800    591.600      2.047          22.110                 1.37         30
      1          0               0     64.300    629.300      1.810          26.597                 1.52         40
      1          0               0     90.900    805.400      3.563          28.008                  1.8         50
      1          0               0     95.400   1097.500      7.224          28.393                 2.12         60
      1          0               0    104.500    242.000      0.521           7.696                 1.32         10
      1          0               0    106.400    706.700      1.096          14.074                 1.43         20
      1          0               0     88.300    909.700      2.056          18.212                 1.66         30
      1          0               0    102.100   1328.000      5.192          21.853                 1.84         40
      1          0               0     66.400    984.900      3.529          24.505                 2.05         50
      1          0               0     60.300   1109.400      6.871          23.526                 2.56         60
      1          0               0     73.100    267.400      0.315           9.201                  1.1         10
      1          0               0     95.000    459.100      0.929          16.452                 1.23         20
      1          0               0    110.500    869.100      2.821          20.866                 1.45         30
      1          0               0    109.900    842.900      6.198          21.971                 1.83         40
      1          0               0     85.000   1153.700      7.151          24.008                 2.09         50
      1          0               0    106.100   1254.200     11.955          24.762                 2.43         60
      1          0               0    122.700    462.300      0.576           8.224                 1.23         10
      1          0               0    121.900    726.700      1.253          13.299                 1.51         20
      1          0               0    132.900   1030.100      2.238          17.980                 1.68         30
      1          0               0     79.500    833.200      2.423          21.879                 1.84         40
      1          0               0    166.600   1198.100      8.338          23.508                 2.13         50
      1          0               0     70.400   1114.500      5.295          24.277                 2.49         60
      1          0               0     75.200    346.800      0.337           8.372                 1.21         10
      1          0               0     96.900    468.400      1.052          13.860                 1.45         20
      1          0               0    117.900    661.800      2.177          20.846                 1.45         30
      1          0               0    139.900   1061.200      3.241          27.806                 1.44         40
