success  collision  collision_obst   makespan   flowtime    runtime     mean_groups     mean_groups_size     number
      1          0               0    187.900    392.500      0.771           9.631                 1.04         10
      1          0               0    102.700    521.800      0.868          18.315                  1.1         20
      1          0               0    241.300   1666.800      3.130          25.530                 1.18         30
      1          0               0    170.300   1459.600      3.333          32.956                 1.22         40
      1          0               0    233.400   2461.600      5.629          40.772                 1.23         50
      1          0               0    241.300   3116.300      7.520          46.958                 1.28         60
      1          0               0    104.300    244.200      0.436           8.601                 1.17         10
      1          0               0    249.400   1262.600      2.132          16.984                 1.18         20
      1          0               0    209.000   1603.600      3.140          24.622                 1.23         30
      1          0               0    200.300   1538.100      3.869          33.135                 1.21         40
      1          0               0    226.600   1309.600      5.500          38.872                 1.29         50
      1          0               0    394.800   2598.700     12.125          44.097                 1.36         60
      1          0               0    351.200   1385.100      1.324           9.583                 1.05         10
      1          0               0    231.400   1124.900      1.989          17.710                 1.14         20
      1          0               0    217.000   2115.800      3.198          24.086                 1.25         30
      1          0               0    232.000   2278.400      4.992          30.290                 1.33         40
      1          0               0    339.800   3063.100      9.006          37.150                 1.35         50
      1          0               0    294.800   2590.700     11.299          42.626                 1.41         60
      1          0               0    242.500    632.500      1.020           9.699                 1.03         10
      1          0               0    293.100   1042.800      2.442          18.446                 1.09         20
      1          0               0    238.900   1712.100      3.240          27.360                  1.1         30
      1          0               0    290.100   2103.600      5.215          35.271                 1.14         40
      1          0               0    323.000   2439.200      8.542          40.552                 1.24         50
      1          0               0    343.700   2943.000     11.303          47.426                 1.27         60
      1          0               0    201.100    847.500      0.868           9.592                 1.05         10
      1          0               0    212.100   1236.700      2.050          17.489                 1.15         20
      1          0               0    196.000   1314.400      2.644          25.482                 1.18         30
      1          0               0    127.200   1164.800      2.567          33.026                 1.21         40
      1          0               0    263.200   1911.900      6.682          40.139                 1.25         50
      1          0               0    326.400   3629.400     11.918          43.166                  1.4         60
      1          0               0    166.000    501.300      0.726           8.153                 1.24         10
      1          0               0    222.500    862.900      2.014          15.856                 1.27         20
      1          0               0    219.000    933.400      3.261          23.724                 1.27         30
      1          0               0    108.900    935.800      2.167          31.653                 1.27         40
      1          0               0    248.100   1735.200      6.812          38.807                 1.29         50
      1          0               0    259.400   2555.900      9.351          42.270                 1.42         60
      1          0               0    203.100    579.200      0.814           9.894                 1.01         10
      1          0               0    440.000   1197.500      3.610          18.815                 1.06         20
      1          0               0    315.100   1274.100      4.281          26.288                 1.14         30
      1          0               0    105.400    907.100      2.055          35.159                 1.14         40
      1          0               0    196.900   1678.000      6.117          39.915                 1.25         50
      1          0               0    296.500   3349.400     11.195          45.129                 1.33         60
      1          0               0    233.700    751.500      1.078           8.902                 1.13         10
      1          0               0    161.100    953.100      1.445          17.378                 1.15         20
      1          0               0    284.000   1386.900      4.332          23.915                 1.26         30
      1          0               0    269.900   1605.400      5.665          31.663                 1.27         40
      1          0               0    255.700   3166.200      7.268          38.814                 1.29         50
      1          0               0    287.100   1877.300     10.285          44.508                 1.35         60
      1          0               0    125.000    305.700      0.489           9.703                 1.04         10
      1          0               0     98.900    581.300      0.808          18.463                 1.09         20
      1          0               0    176.300    758.200      2.500          25.649                 1.17         30
      1          0               0    221.400   1497.000      5.217          32.050                 1.25         40
      1          0               0    310.100   2277.500      8.569          37.775                 1.33         50
