success  collision  collision_obst   makespan   flowtime    runtime     mean_groups     mean_groups_size     number
      1          0               0    188.200    394.000      0.729           9.645                 1.04         10
      1          0               0    101.000    520.800      0.869          18.231                  1.1         20
      1          0               0    238.000   1257.100      3.069          25.510                 1.18         30
      1          0               0    172.400   1517.200      3.079          33.172                 1.21         40
      1          0               0    184.400   1701.000      4.406          40.323                 1.24         50
      1          0               0    248.800   2761.500      7.710          47.122                 1.28         60
      1          0               0    104.400    245.200      0.442           8.619                 1.16         10
      1          0               0    252.000   1559.800      2.133          16.969                 1.18         20
      1          0               0    174.000   1454.800      2.690          24.258                 1.25         30
      1          0               0    214.000   1438.500      3.974          33.544                  1.2         40
      1          0               0    207.600   1365.900      4.891          38.962                 1.29         50
