success  collision  collision_obst   makespan   flowtime    runtime     mean_groups     mean_groups_size     number
      1          0               0    127.300    344.400      0.253           8.097                 1.25         10
      1          0               0    192.100    667.300      0.773          17.797                 1.13         20
      1          0               0     99.000    646.200      0.634          22.260                 1.37         30
      1          0               0    130.700   1008.900      1.308          25.254                 1.59         40
      1          0               0    121.000   1039.700      1.765          28.844                 1.74         50
      1          0               0     93.500   1178.600      2.621          26.989                 2.24         60
      1          0               0     95.000    436.400      0.179           8.871                 1.14         10
      1          0               0    173.100    659.100      0.696          13.173                 1.53         20
      1          0               0    234.100    585.900      1.458          19.535                 1.54         30
      1          0               0    167.200    844.200      2.086          20.398                 1.97         40
      1          0               0    119.900    693.000      2.559          23.439                 2.14         50
      1          0               0    165.900   1611.700      6.124          24.621                 2.44         60
      1          0               0     48.600    187.900      0.094           8.451                  1.2         10
      1          0               0     68.600    305.300      0.272          16.497                 1.23         20
      1          0               0    117.500    553.100      0.771          20.534                 1.47         30
      1          0               0    100.000    863.900      1.140          23.133                 1.74         40
      1          0               0     91.000   1051.700      1.585          22.909                 2.19         50
      1          0               0    185.300   1917.800      5.628          23.681                 2.54         60
      1          0               0    145.800    355.000      0.283           8.163                 1.24         10
      1          0               0    114.000    414.000      0.453          15.470                  1.3         20
      1          0               0    127.600    900.100      0.911          21.439                 1.42         30
      1          0               0    117.200   1273.500      1.246          24.544                 1.64         40
      1          0               0    193.800   2342.400      3.316          26.063                 1.92         50
      1          0               0    130.200   1835.900      3.518          28.306                 2.13         60
      1          0               0    138.000    335.100      0.257           8.718                 1.15         10
      1          0               0     72.600    397.600      0.275          16.242                 1.24         20
      1          0               0     71.800    733.300      0.471          20.916                 1.46         30
      1          0               0     49.600    565.500      0.531          24.111                 1.67         40
      1          0               0     91.000    858.900      1.393          27.315                 1.84         50
      1          0               0     95.000    981.900      2.248          27.902                 2.16         60
      1          0               0     59.300    198.700      0.114           8.369                  1.2         10
      1          0               0     93.300    400.000      0.382          14.859                 1.35         20
      1          0               0    137.100    584.800      1.038          20.115                 1.51         30
      1          0               0    117.800    828.600      1.471          25.271                  1.6         40
      1          0               0    130.700   1067.700      2.636          25.181                  2.0         50
      1          0               0     85.800    825.800      2.190          26.413                  2.3         60
      1          0               0     41.300    152.800      0.078           9.051                 1.12         10
      1          0               0     88.200    412.500      0.348          15.943                 1.26         20
      1          0               0    121.500    733.000      0.776          21.810                 1.39         30
      1          0               0    125.700   1369.800      1.317          25.022                  1.6         40
      1          0               0     89.100    948.500      1.523          27.173                 1.85         50
      1          0               0    108.100   1697.100      3.661          26.364                 2.29         60
      1          0               0    131.600    582.900      0.246           8.981                 1.12         10
      1          0               0    102.000    780.500      0.396          16.783                  1.2         20
      1          0               0    122.700   1091.000      0.902          18.818                  1.6         30
      1          0               0    103.200   1021.300      1.093          23.666                 1.71         40
      1          0               0    117.100   1660.800      1.923          26.591                 1.89         50
      1          0               0    186.000   2194.900      4.426          29.333                 2.07         60
      1          0               0    114.600    449.200      0.227           7.873                 1.29         10
      1          0               0    113.800    425.700      0.439          15.712                 1.29         20
      1          0               0    120.500    823.800      0.769          21.161                 1.42         30
      1          0               0    153.900    985.400      1.548          26.737                 1.51         40
      1          0               0    113.400   1316.000      1.837          28.170                 1.79         50
      1          0               0    140.800   1497.100      3.340          31.900                 1.89         60
      1          0               0     58.300    190.700      0.116           8.883                 1.13         10
      1          0               0    149.400    665.400      0.579          15.863                 1.27         20
      1          0               0    104.300    776.700      0.703          21.082                 1.44         30
      1          0               0    111.000    829.000      1.244          24.219                 1.66         40
      1          0               0     95.000    919.700      2.032          22.249                 2.27         50
      1          0               0     89.700    913.800      3.786          24.301                 2.48         60
      1          0               0    134.700    428.600      0.248           9.371                 1.07         10
      1          0               0    144.400    449.800      0.584          14.828                 1.36         20
      1          0               0    158.900    970.500      1.419          18.819                 1.61         30
      1          0               0    159.000   1682.500      2.164          22.704                 1.77         40
      1          0               0    187.400   2047.700      4.483          26.363                 1.91         50
      1          0               0    176.500   2511.200      7.026          27.710                 2.18         60
      1          0               0    117.100    350.200      0.242           6.663                 1.53         10
      1          0               0     98.100    491.800      0.426          12.226                 1.66         20
      1          0               0     61.200    595.700      0.581          14.989                 2.02         30
      1          0               0    125.200   1057.300      1.451          19.978                 2.02         40
      1          0               0     93.200   1296.700      2.212          21.659                 2.32         50
      1          0               0    108.900   1764.200      4.129          20.553                 2.95         60
      1          0               0     79.700    222.300      0.150           9.138                  1.1         10
      1          0               0     44.300    201.500      0.177          15.111                 1.34         20
      1          0               0     76.200    438.100      0.554          19.273                 1.57         30
      1          0               0     59.800    509.900      0.748          22.570                 1.79         40
      1          0               0     79.200    634.000      1.606          27.677                 1.81         50
      1          0               0     82.800    888.200      3.389          26.633                 2.26         60
      1          0               0    107.200    291.400      0.197           9.439                 1.06         10
      1          0               0    106.000    649.800      0.412          16.119                 1.24         20
      1          0               0    139.800    995.500      0.960          19.454                 1.55         30
      1          0               0    129.900   1122.200      1.460          22.403                 1.79         40
      1          0               0    159.600   1778.100      2.779          24.651                 2.03         50
      1          0               0    126.600   1668.500      2.994          27.447                 2.19         60
      1          0               0    141.900    514.600      0.280           8.164                 1.24         10
      1          0               0    140.600    626.600      0.605          16.084                 1.25         20
      1          0               0    116.000    603.500      0.749          22.658                 1.34         30
      1          0               0    149.100    972.000      1.448          28.443                 1.41         40
      1          0               0    158.500   1001.600      2.472          28.963                 1.73         50
      1          0               0     89.300    935.300      2.081          30.113                 2.01         60
      1          0               0    106.900    311.300      0.203           8.851                 1.15         10
      1          0               0     89.300    326.800      0.340          17.331                 1.16         20
      1          0               0     62.800    463.300      0.429          19.543                 1.55         30
      1          0               0     93.500    862.800      1.000          24.678                 1.64         40
      1          0               0    136.900   1429.700      2.367          26.772                 1.88         50
      1          0               0    147.500   1688.200      3.542          29.407                 2.06         60
      1          0               0     77.200    302.300      0.147           8.117                 1.25         10
      1          0               0    105.200    726.600      0.442          14.091                 1.43         20
      1          0               0    177.300   1015.500      1.152          20.078                  1.5         30
      1          0               0    109.200   1054.400      1.100          25.522                 1.58         40
      1          0               0    134.700    966.800      1.894          29.914                 1.68         50
      1          0               0    153.800   1346.700      3.018          31.807                 1.89         60
      1          0               0    116.100    367.700      0.233           7.298                  1.4         10
      1          0               0    176.800   1062.600      0.723          14.821                 1.36         20
      1          0               0     96.400    625.900      0.644          21.587                  1.4         30
      1          0               0     88.300    559.300      0.985          23.242                 1.72         40
