success  collision  collision_obst   makespan   flowtime    runtime     mean_groups     mean_groups_size     number
      1          0               0     97.600    307.000      0.184           8.034                 1.27         10
      1          0               0    274.800   1119.400      0.984          17.773                 1.13         20
      1          0               0    122.200   1040.300      0.741          22.399                 1.35         30
      1          0               0    242.200   2301.400      2.338          25.461                 1.58         40
      1          0               0    219.000   1908.900      3.075          29.302                 1.71         50
      1          0               0    115.200   1644.100      3.096          26.845                 2.26         60
      1          0               0    122.200    496.100      0.246           9.097                 1.11         10
      1          0               0    226.200    880.300      0.926          13.185                 1.53         20
      1          0               0     99.100    502.200      0.619          19.413                 1.55         30
      1          0               0    194.100   1329.800      2.304          20.557                 1.95         40
      1          0               0     78.100    768.800      1.684          22.872                 2.19         50
      1          0               0    178.800   1928.100      6.620          24.900                 2.42         60
      1          0               0     70.000    244.700      0.134           8.647                 1.18         10
      1          0               0     76.100    403.300      0.295          15.978                 1.27         20
      1          0               0    144.900    836.800      0.942          20.091                 1.51         30
      1          0               0    108.200    932.600      1.212          23.015                 1.75         40
      1          0               0    185.300   2751.700      3.055          23.137                 2.17         50
      1          0               0    147.600   1795.000      4.343          22.556                 2.67         60
      1          0               0    188.500    463.600      0.364           8.464                  1.2         10
      1          0               0    134.000    618.500      0.517          15.636                 1.29         20
      1          0               0    182.000   1327.800      1.202          22.060                 1.37         30
      1          0               0    171.400   2177.300      1.751          24.707                 1.63         40
      1          0               0    130.700   2153.400      2.600          25.615                 1.96         50
      1          0               0    149.500   2202.000      3.805          28.322                 2.13         60
      1          0               0     27.200    141.300      0.049           8.618                 1.17         10
      1          0               0     84.000    595.300      0.319          16.062                 1.25         20
      1          0               0     86.500    922.200      0.543          20.982                 1.46         30
      1          0               0    107.800   1118.600      1.027          24.798                 1.62         40
      1          0               0    104.700    890.500      1.513          28.076                 1.79         50
      1          0               0    116.600   2132.600      2.488          28.263                 2.13         60
      1          0               0     67.900    241.000      0.126           8.225                 1.22         10
      1          0               0    167.800    778.800      0.645          14.765                 1.36         20
      1          0               0    146.600    697.900      1.074          19.673                 1.54         30
      1          0               0    145.500   1288.100      1.701          25.214                  1.6         40
      1          0               0    144.900   1491.500      2.452          25.930                 1.95         50
      1          0               0    109.700   1424.900      2.833          26.995                 2.25         60
      1          0               0     51.400    191.600      0.097           8.977                 1.13         10
      1          0               0    111.500    525.500      0.431          16.193                 1.24         20
      1          0               0    139.900   1221.100      0.847          22.214                 1.36         30
      1          0               0     97.400   1113.900      1.060          24.155                 1.66         40
      1          0               0    132.400   1301.600      2.160          27.610                 1.82         50
      1          0               0    112.300   1656.900      3.821          26.495                 2.29         60
      1          0               0    147.900    740.600      0.274           8.977                 1.13         10
      1          0               0    124.500   1170.400      0.486          16.261                 1.24         20
      1          0               0    164.200   1455.000      1.089          18.977                 1.59         30
      1          0               0    141.200   1315.400      1.484          23.591                 1.72         40
      1          0               0    136.600   1822.600      2.132          26.269                 1.92         50
      1          0               0    195.700   2574.300      5.007          29.309                 2.07         60
      1          0               0    171.000    575.600      0.337           8.251                 1.22         10
      1          0               0    179.700    636.300      0.737          15.851                 1.27         20
      1          0               0    148.200   1222.000      1.379          21.310                 1.41         30
      1          0               0    103.500   1069.800      1.903          25.000                 1.62         40
      1          0               0    192.800   1973.200      3.315          28.857                 1.75         50
      1          0               0    160.100   1945.700      3.602          31.993                 1.88         60
      1          0               0     64.600    214.900      0.117           8.902                 1.13         10
      1          0               0    179.700    809.700      0.690          15.981                 1.26         20
      1          0               0    122.400   1059.000      0.795          21.304                 1.42         30
      1          0               0    157.800   1366.600      1.559          24.572                 1.64         40
      1          0               0    170.700   1563.700      3.048          22.689                 2.22         50
      1          0               0    710.600   5011.300     22.153          23.008                 2.61         60
      1          0               0    162.600    666.600      0.295           9.477                 1.06         10
      1          0               0    176.800    586.100      0.719          14.872                 1.35         20
      1          0               0    172.900   1096.500      1.522          18.876                  1.6         30
      1          0               0    259.600   2262.600      3.514          22.649                 1.78         40
      1          0               0    181.100   2049.300      4.245          25.839                 1.95         50
      1          0               0    158.800   3275.000      6.225          27.124                 2.23         60
      1          0               0    139.200    402.500      0.280           6.422                 1.58         10
      1          0               0    137.600    736.100      0.586          12.301                 1.64         20
      1          0               0     65.300    712.700      0.633          14.524                 2.09         30
      1          0               0    122.100   1197.000      1.501          19.468                 2.07         40
      1          0               0     95.000   1606.400      2.176          21.364                 2.36         50
      1          0               0    165.000   2593.900      5.899          21.104                 2.87         60
      1          0               0     90.600    326.300      0.168           9.162                  1.1         10
      1          0               0     59.100    313.500      0.229          15.450                  1.3         20
      1          0               0     96.900    474.000      0.685          19.072                 1.59         30
      1          0               0     62.300    558.600      0.766          22.353                 1.81         40
      1          0               0     61.700    797.300      1.244          27.130                 1.85         50
      1          0               0    102.800   1081.300      4.667          26.159                 2.31         60
      1          0               0    116.000    345.400      0.230           9.398                 1.07         10
      1          0               0    183.300    770.700      0.773          15.745                 1.27         20
      1          0               0    159.600   1128.300      1.137          19.221                 1.57         30
      1          0               0    133.200   1524.000      1.461          22.950                 1.75         40
      1          0               0    179.700   2394.400      2.877          24.657                 2.03         50
      1          0               0    158.500   2405.000      3.533          27.171                 2.22         60
      1          0               0    201.700    618.000      0.382           8.245                 1.23         10
      1          0               0    178.000    804.100      0.729          16.220                 1.24         20
      1          0               0    148.600    751.700      0.917          22.932                 1.32         30
      1          0               0    170.200   1209.400      1.578          28.429                 1.42         40
      1          0               0    185.700   1726.300      2.744          28.631                 1.75         50
      1          0               0    201.200   1969.800      3.878          31.540                 1.91         60
      1          0               0    134.400    427.700      0.244           9.305                 1.09         10
      1          0               0    101.500    425.600      0.384          17.311                 1.16         20
      1          0               0     77.600    549.300      0.519          19.670                 1.54         30
      1          0               0    122.100   1145.300      1.257          24.751                 1.64         40
      1          0               0    193.400   2222.600      3.200          26.968                 1.87         50
      1          0               0    161.700   1888.500      4.099          29.412                 2.06         60
      1          0               0    102.700    295.300      0.191           8.010                 1.26         10
      1          0               0    112.700    826.400      0.450          14.471                 1.39         20
      1          0               0    248.400   1415.600      1.561          20.235                 1.49         30
      1          0               0    139.200   1423.300      1.316          26.012                 1.55         40
      1          0               0    185.000   1683.600      2.434          29.991                 1.67         50
      1          0               0    176.700   1516.100      3.286          32.225                 1.87         60
      1          0               0    137.200    471.200      0.270           7.537                 1.34         10
      1          0               0    171.800   1035.400      0.672          14.919                 1.35         20
      1          0               0     99.600    813.500      0.630          21.467                  1.4         30
      1          0               0    112.100    820.600      1.191          23.025                 1.74         40
      1          0               0     87.300    771.200      1.256          26.511                  1.9         50
      1          0               0     91.000    965.300      3.100          25.770                 2.34         60
      1          0               0    116.000    490.600      0.216           8.945                 1.13         10
      1          0               0    156.100    618.200      0.596          16.876                 1.19         20
      1          0               0    234.400   1586.200      1.427          21.655                 1.39         30
      1          0               0    120.100   1677.200      1.254          25.197                  1.6         40
      1          0               0    166.200   1834.600      3.055          27.279                 1.86         50
      1          0               0    154.200   1993.600      4.337          29.940                 2.04         60
      1          0               0    104.600    512.500      0.193           8.292                 1.22         10
      1          0               0     62.000    232.700      0.254          15.298                 1.32         20
      1          0               0    115.200    791.700      0.857          19.210                 1.57         30
      1          0               0    160.400   1683.100      2.247          20.547                 1.96         40
      1          0               0    141.800   1453.000      3.066          23.010                 2.18         50
      1          0               0    176.000   2558.000      5.530          25.862                 2.33         60
      1          0               0    215.300    691.700      0.404           8.569                 1.18         10
      1          0               0    124.300    760.900      0.483          17.690                 1.13         20
      1          0               0    112.500   1005.700      0.736          21.313                 1.41         30
      1          0               0    172.800   1887.600      1.784          24.969                 1.61         40
      1          0               0    217.300   3058.700      3.288          26.647                 1.88         50
