success  collision  collision_obst   makespan   flowtime    runtime     mean_groups     mean_groups_size     number
      1          0               0     58.800    193.200      0.255           8.024                 1.27         10
      1          0               0     73.600    411.300      0.687          15.789                 1.28         20
      1          0               0     68.200    618.900      1.346          20.088                 1.52         30
      1          0               0     65.300    619.200      2.015          24.260                 1.66         40
      1          0               0     59.700    621.100      5.082          24.224                 2.09         50
      1          0               0     50.200    493.900      5.961          24.572                 2.46         60
      1          0               0     46.100    184.600      0.194           8.796                 1.16         10
      1          0               0     70.400    313.400      0.866          13.693                 1.47         20
      1          0               0     48.700    304.800      1.286          16.587                 1.82         30
      1          0               0     58.800    574.600      2.338          21.526                 1.88         40
      1          0               0     59.100    664.500      3.276          24.621                 2.04         50
      1          0               0     53.300    713.300      4.895          26.176                 2.32         60
      1          0               0     29.400    123.900      0.130           8.463                 1.19         10
      1          0               0     59.500    211.800      0.548          15.810                 1.27         20
      1          0               0     88.600    432.600      1.499          18.017                 1.67         30
      1          0               0     73.500    399.100      1.899          23.256                 1.73         40
      1          0               0     60.300    519.000      3.756          22.972                 2.19         50
      1          0               0     56.800    641.400      7.641          23.676                 2.56         60
      1          0               0     44.300    180.100      0.193           8.214                 1.23         10
      1          0               0     85.000    284.100      0.965          13.256                 1.52         20
      1          0               0     80.500    329.000      1.685          17.239                 1.75         30
      1          0               0     49.400    400.300      2.031          18.848                 2.14         40
      1          0               0     77.200    532.500      4.241          23.448                 2.14         50
      1          0               0     43.400    445.000      3.510          26.205                 2.31         60
      1          0               0     70.800    249.600      0.287           8.901                 1.13         10
      1          0               0     85.600    299.400      0.805          15.188                 1.34         20
      1          0               0     89.500    449.500      1.671          20.359                 1.49         30
      1          0               0     65.000    653.800      2.052          22.391                 1.82         40
      1          0               0     80.600    759.600      4.834          24.352                  2.1         50
      1          0               0     89.800   1024.700      9.358          24.175                 2.51         60
      1          0               0     78.800    193.000      0.316           9.501                 1.06         10
      1          0               0     65.400    272.600      0.550          17.050                 1.18         20
      1          0               0     51.700    369.300      0.797          21.973                 1.38         30
      1          0               0     97.200    703.700      2.547          24.335                 1.65         40
      1          0               0     99.500    700.000      4.579          25.209                 1.99         50
      1          0               0     95.800    982.800      9.967          24.782                 2.44         60
      1          0               0     58.600    237.600      0.257           9.009                 1.12         10
      1          0               0     38.200    183.200      0.434          14.526                 1.39         20
      1          0               0     73.100    348.900      1.508          19.161                 1.57         30
      1          0               0     46.000    504.300      2.645          22.048                 1.83         40
      1          0               0     45.700    402.300      4.139          26.595                 1.89         50
      1          0               0     38.500    524.500      5.954          27.119                 2.22         60
      1          0               0     45.400    117.600      0.209           8.183                 1.25         10
      1          0               0     37.700    240.000      0.454          13.045                 1.55         20
      1          0               0     64.700    400.400      1.758          17.045                 1.77         30
      1          0               0     77.300    498.200      3.298          21.666                 1.86         40
      1          0               0     53.600    557.600      4.033          25.485                 1.98         50
      1          0               0     46.300    796.600      5.407          25.680                 2.35         60
      1          0               0     66.700    200.800      0.287           9.174                  1.1         10
      1          0               0     39.400    246.500      0.420          14.911                 1.36         20
      1          0               0     38.100    284.400      0.665          21.142                 1.43         30
      1          0               0     48.300    344.900      1.675          23.391                 1.72         40
      1          0               0     53.100    590.600      4.634          24.264                 2.07         50
      1          0               0     44.900    558.300      4.737          27.138                 2.22         60
      1          0               0     65.200    255.500      0.273           8.845                 1.14         10
      1          0               0     47.100    314.700      0.537          15.144                 1.34         20
      1          0               0     64.500    328.600      1.175          19.016                 1.59         30
      1          0               0     68.600    498.900      2.110          22.239                 1.82         40
      1          0               0     67.800    582.000      4.126          21.885                  2.3         50
      1          0               0     48.400    684.700      5.900          22.174                 2.73         60
      1          0               0     48.600    216.900      0.231           7.591                 1.34         10
      1          0               0     53.600    298.200      0.585          14.082                 1.43         20
      1          0               0     91.200    773.100      1.742          18.214                 1.65         30
      1          0               0     64.700    521.300      2.467          20.819                 1.93         40
      1          0               0     74.200    972.500      4.165          23.524                 2.14         50
      1          0               0     74.300    904.100      6.124          25.832                 2.34         60
      1          0               0     68.100    277.300      0.307           8.203                 1.25         10
      1          0               0     88.000    473.100      0.852          16.308                 1.24         20
      1          0               0     94.200    608.700      1.385          25.044                 1.21         30
      1          0               0     75.600    596.100      1.861          27.929                 1.44         40
      1          0               0     81.800    796.000      3.620          29.622                  1.7         50
      1          0               0     58.900    610.100      4.054          32.244                  1.9         60
      1          0               0     81.200    221.600      0.347           9.227                  1.1         10
      1          0               0     57.400    287.900      0.555          16.955                 1.19         20
      1          0               0     43.100    281.200      0.742          22.278                 1.36         30
      1          0               0     83.600    467.500      2.439          25.699                 1.58         40
      1          0               0     63.800    507.500      3.010          25.097                 2.01         50
      1          0               0     68.700    692.700      5.073          27.608                  2.2         60
      1          0               0     72.100    184.000      0.328           8.505                 1.19         10
      1          0               0    131.600    311.100      1.205          16.865                 1.19         20
      1          0               0     86.900    370.600      1.574          19.787                 1.52         30
      1          0               0     41.700    370.900      1.584          21.084                 1.94         40
      1          0               0     74.800    549.700      5.062          24.254                 2.11         50
      1          0               0     86.900    643.200      8.648          24.442                 2.48         60
      1          0               0     41.000    122.800      0.182           8.915                 1.14         10
      1          0               0     37.800    221.800      0.384          16.230                 1.24         20
      1          0               0     95.900    435.600      1.465          22.611                 1.33         30
      1          0               0     81.500    602.800      2.078          27.402                 1.47         40
      1          0               0     66.000    691.200      2.962          27.600                 1.84         50
      1          0               0     72.500    621.300      4.630          28.314                 2.15         60
      1          0               0     67.200    177.300      0.288           9.012                 1.12         10
      1          0               0     60.900    308.900      0.634          16.264                 1.27         20
      1          0               0     54.500    402.800      1.028          20.879                 1.47         30
      1          0               0     93.400    643.400      2.475          25.581                 1.57         40
      1          0               0     66.100    697.900      3.156          27.994                 1.82         50
      1          0               0     69.200    671.300      4.486          29.759                 2.04         60
      1          0               0     52.100    147.200      0.230           9.029                 1.12         10
      1          0               0     80.600    440.800      0.816          15.011                 1.34         20
