success  collision  collision_obst   makespan   flowtime    runtime     mean_groups     mean_groups_size     number
      1          0               0     79.900    255.000      0.093           7.947                 1.28         10
      1          0               0    233.500    967.500      0.500          17.759                 1.13         20
      0          0               0   2000.000  60000.000      6.423          22.937                 1.31         30
      0          0               0   2000.000  80000.000      8.924          25.936                 1.54         40
      0          0               0   2000.000 100000.000     11.490          29.941                 1.67         50
      0          0               0   2000.000 120000.000     15.066          29.833                 2.01         60
      1          0               0     98.800    389.300      0.127           8.820                 1.15         10
      1          0               0    178.500    491.700      0.431          12.936                 1.55         20
      1          0               0     90.600    428.700      0.323          19.393                 1.55         30
      1          0               0    158.800    839.000      0.894          20.178                 1.99         40
      1          0               0    826.000   2036.900      5.707          23.930                 2.09         50
      1          0               0    174.600   1670.100      2.315          24.925                 2.41         60
      1          0               0     50.600    203.100      0.063           8.573                 1.19         10
      1          0               0     71.300    327.100      0.171          16.224                 1.25         20
      1          0               0    117.000    686.300      0.410          20.357                 1.49         30
      1          0               0    111.800    914.200      0.583          22.907                 1.75         40
      1          0               0    120.400   1287.300      0.814          22.532                 2.23         50
      1          0               0     79.700    949.800      0.694          23.662                 2.54         60
      1          0               0    153.700    388.000      0.186           8.420                  1.2         10
      1          0               0    113.400    438.300      0.252          15.602                 1.29         20
      1          0               0    152.900   1055.900      0.524          22.226                 1.37         30
      1          0               0    148.100   1488.700      0.710          24.775                 1.62         40
      1          0               0    148.200   2243.600      0.968          25.585                 1.96         50
      1          0               0    146.200   1580.400      1.234          28.241                 2.13         60
      1          0               0    143.800    325.300      0.182           8.725                 1.15         10
      1          0               0     83.200    434.500      0.194          16.216                 1.24         20
      1          0               0     70.300    793.100      0.245          20.613                 1.48         30
      1          0               0    168.900    984.700      0.785          25.340                 1.58         40
      1          0               0    263.500   1068.500      1.604          27.694                 1.81         50
      1          0               0    185.700   2045.000      1.563          28.786                 2.09         60
      1          0               0     64.300    214.000      0.078           8.221                 1.23         10
      1          0               0    158.500    642.600      0.387          14.775                 1.36         20
      1          0               0    151.000    659.400      0.551          19.961                 1.51         30
      1          0               0    128.500    955.900      0.627          25.333                 1.59         40
      1          0               0    125.000   1307.200      0.852          24.843                 2.03         50
      1          0               0    129.000    990.000      1.101          27.381                 2.21         60
      1          0               0     43.300    165.400      0.088           8.730                 1.16         10
      1          0               0     94.900    493.700      0.347          15.944                 1.26         20
      0          0               1    100.300   3009.000      0.538          21.801                 1.39         30
      1          0               0    100.800   1095.800      0.855          24.298                 1.66         40
      1          0               0    247.800   1672.800      2.671          28.873                 1.74         50
      0          0               0   2000.000 120000.000     26.253          29.847                 2.01         60
      1          0               0    131.200    537.700      0.160           8.665                 1.16         10
