success  collision  collision_obst   makespan   flowtime    runtime     mean_groups     mean_groups_size     number
      1          0               0     43.800    173.800      0.057           8.676                 1.18         10
      1          0               0     48.300    312.800      0.133          14.615                 1.38         20
      1          0               0     70.000    371.700      0.318          21.979                 1.39         30
      1          0               0     61.200    361.900      0.462          26.570                 1.52         40
      1          0               0     65.600    573.500      0.757          30.155                 1.66         50
      1          0               0     78.900    893.800      1.332          31.311                 1.92         60
      1          0               0     42.500    141.400      0.053           8.666                 1.16         10
      1          0               0     35.800    232.600      0.098          15.648                 1.29         20
      1          0               0     70.300    603.300      0.317          21.395                 1.41         30
      1          0               0     43.600    398.800      0.328          24.468                 1.65         40
      1          0               0     68.700    716.100      0.806          27.378                 1.83         50
      1          0               0     81.900    816.900      1.392          30.453                 1.98         60
      1          0               0     53.700    160.000      0.071           8.423                  1.2         10
      1          0               0     49.200    290.200      0.143          14.148                 1.43         20
      1          0               0     62.100    553.000      0.411          19.907                 1.52         30
      1          0               0     50.800    453.300      0.424          23.772                  1.7         40
      1          0               0     60.300    619.300      0.834          25.980                 1.94         50
      1          0               0     52.900    644.200      0.946          29.225                 2.07         60
      1          0               0     56.400    149.800      0.072           9.092                 1.11         10
      1          0               0     77.100    345.800      0.207          16.634                 1.21         20
      1          0               0     74.800    421.000      0.316          25.059                  1.2         30
      1          0               0     55.800    491.500      0.407          27.584                 1.47         40
      1          0               0     65.400    917.900      0.808          30.323                 1.66         50
      1          0               0     83.700    818.800      1.405          33.401                 1.82         60
      1          0               0     46.600    201.600      0.060           8.412                  1.2         10
      1          0               0     33.800    245.900      0.100          13.589                 1.49         20
      1          0               0     47.800    469.100      0.281          16.515                 1.84         30
      1          0               0     52.000    583.100      0.616          16.202                 2.52         40
      1          0               0     45.200    663.300      1.037          17.531                  2.9         50
      1          0               0     40.100    600.500      1.482          22.584                 2.69         60
      1          0               0     28.600    103.100      0.036           9.119                  1.1         10
      1          0               0     53.200    276.300      0.146          15.415                  1.3         20
      1          0               0     63.700    336.500      0.308          22.110                 1.37         30
      1          0               0     62.100    388.500      0.616          22.725                 1.77         40
      1          0               0     58.500    526.600      0.930          23.463                 2.14         50
      1          0               0     52.700    432.700      1.130          27.461                  2.2         60
      1          0               0     43.500    127.300      0.057           8.876                 1.14         10
      1          0               0     77.300    430.700      0.213          16.153                 1.24         20
      1          0               0     72.000    349.600      0.319          22.999                 1.31         30
      1          0               0     69.400    555.800      0.491          26.386                 1.52         40
      1          0               0     72.900    884.900      0.936          26.695                 1.89         50
      1          0               0     39.100    572.400      1.398          25.194                  2.4         60
      1          0               0     56.100    128.800      0.071           9.059                 1.11         10
      1          0               0     59.700    245.900      0.202          17.332                 1.16         20
      1          0               0     39.600    216.700      0.189          22.452                 1.35         30
      1          0               0     66.100    491.700      0.490          23.880                 1.69         40
      1          0               0     58.000    550.400      0.850          25.778                 1.96         50
      1          0               0     47.500    707.000      1.556          25.345                  2.4         60
      1          0               0     45.900    174.600      0.061           8.824                 1.15         10
      1          0               0     66.100    301.000      0.172          18.312                  1.1         20
      1          0               0     38.100    282.000      0.181          22.029                 1.37         30
      1          0               0     57.100    596.700      0.424          25.343                 1.58         40
      1          0               0     67.500    581.300      0.747          28.434                 1.76         50
      1          0               0     54.600    666.500      1.081          26.090                 2.32         60
      1          0               0     57.200    207.700      0.074           8.869                 1.15         10
      1          0               0     56.300    290.700      0.162          15.829                 1.31         20
      1          0               0     45.700    334.500      0.208          23.245                 1.32         30
      1          0               0     54.800    515.200      0.458          26.106                 1.56         40
      1          0               0     72.400    659.900      0.934          29.062                 1.75         50
      1          0               0     64.200    725.700      1.162          29.841                 2.02         60
      1          0               0     55.500    167.500      0.073           8.777                 1.15         10
      1          0               0     82.000    371.200      0.227          16.700                 1.21         20
      1          0               0     79.800    314.700      0.353          21.625                  1.4         30
      1          0               0     47.400    481.000      0.385          22.475                  1.8         40
      1          0               0     53.500    539.800      0.869          25.662                 1.97         50
      1          0               0     62.000    479.200      1.285          26.340                 2.29         60
      1          0               0     62.100    152.000      0.079           9.230                 1.09         10
      1          0               0     45.600    337.100      0.133          13.928                 1.46         20
      1          0               0     50.600    474.700      0.277          17.917                 1.72         30
      1          0               0     42.900    424.600      0.420          22.622                  1.8         40
      1          0               0     38.500    451.100      0.545          27.023                 1.87         50
      1          0               0     65.500    608.800      1.524          26.562                 2.29         60
      1          0               0     73.900    205.900      0.097           8.727                 1.16         10
      1          0               0     65.000    268.300      0.172          16.949                 1.19         20
      1          0               0     27.200    254.600      0.119          22.029                 1.37         30
      1          0               0     37.000    403.400      0.292          24.849                 1.62         40
      1          0               0     50.700    666.200      0.679          25.477                 1.97         50
      1          0               0     50.100    587.100      1.057          28.004                 2.15         60
      1          0               0     63.300    196.800      0.083           7.953                 1.27         10
      1          0               0     68.400    346.600      0.189          15.433                 1.31         20
      1          0               0     78.300    426.200      0.376          21.066                 1.43         30
      1          0               0     63.900    429.400      0.589          24.629                 1.63         40
      1          0               0     90.400    962.500      1.638          27.179                 1.86         50
      1          0               0     51.700    764.500      1.684          27.064                 2.23         60
      1          0               0     78.800    395.200      0.105           8.919                 1.13         10
      1          0               0     58.200    314.800      0.158          16.287                 1.23         20
      1          0               0     72.900    721.600      0.327          20.339                 1.48         30
      1          0               0     60.200    525.700      0.477          23.198                 1.73         40
      1          0               0     67.400    656.900      0.850          25.820                 1.95         50
      1          0               0     68.800    868.600      1.316          27.554                 2.19         60
      1          0               0     52.600    140.300      0.069           7.584                 1.33         10
      1          0               0     43.600    372.400      0.132          12.883                 1.57         20
      1          0               0     78.900    650.300      0.415          17.776                 1.71         30
      1          0               0     80.200    742.100      0.721          22.382                  1.8         40
      1          0               0     64.000    569.500      0.908          24.891                 2.02         50
      1          0               0     50.900    722.500      1.216          27.147                 2.22         60
      1          0               0     82.700    204.200      0.109           8.461                 1.19         10
      1          0               0     47.200    222.800      0.155          14.699                 1.37         20
      1          0               0     42.600    342.200      0.229          18.009                 1.68         30
      1          0               0     60.000    475.200      0.498          22.673                 1.78         40
      1          0               0     42.300    480.700      0.609          25.704                 1.96         50
      1          0               0     29.300    621.600      0.857          26.345                 2.28         60
      1          0               0     37.400    151.700      0.054           7.890                 1.28         10
      1          0               0     63.700    321.900      0.223          15.064                 1.34         20
      1          0               0     66.200    373.200      0.364          19.254                 1.57         30
      1          0               0     39.700    435.100      0.437          18.977                 2.16         40
      1          0               0     33.600    500.000      0.645          21.551                  2.4         50
      1          0               0     44.500    596.200      1.296          23.616                 2.59         60
      1          0               0     38.900    119.100      0.064           7.432                 1.36         10
      1          0               0     38.600    233.800      0.140          14.187                 1.42         20
      1          0               0     74.300    572.800      0.366          19.686                 1.53         30
      1          0               0     73.000    555.800      0.556          23.859                  1.7         40
      1          0               0     53.800    632.600      0.767          25.310                 1.99         50
      1          0               0     62.900    713.600      1.706          26.720                 2.26         60
      1          0               0     47.300    156.200      0.063           9.116                  1.1         10
      1          0               0     59.300    350.400      0.169          14.344                 1.41         20
      1          0               0     38.800    390.500      0.230          18.070                 1.71         30
      1          0               0     60.400    512.900      0.562          24.068                 1.68         40
      1          0               0     66.900    621.500      1.001          28.574                 1.76         50
      1          0               0     82.700    749.800      2.052          28.299                 2.13         60
      1          0               0     51.500    211.400      0.068           8.194                 1.24         10
      1          0               0     53.000    361.600      0.151          15.366                 1.31         20
      1          0               0     65.000    440.000      0.326          19.503                 1.55         30
      1          0               0     71.400    605.800      0.534          25.370                  1.6         40
      1          0               0     67.900    752.500      0.895          23.252                 2.18         50
      1          0               0     41.300    539.700      0.913          26.358                  2.3         60
      1          0               0     52.400    193.300      0.073           9.065                 1.11         10
      1          0               0     33.800    334.800      0.109          14.000                 1.45         20
      1          0               0     51.800    392.900      0.277          18.035                 1.67         30
      1          0               0     36.700    338.400      0.361          20.847                 1.93         40
      1          0               0     41.300    449.200      0.645          25.126                  2.0         50
      1          0               0     26.200    454.500      0.741          24.034                 2.51         60
      1          0               0     20.500     89.800      0.029           8.049                 1.26         10
      1          0               0     58.000    220.500      0.184          15.133                 1.34         20
      1          0               0     55.900    435.000      0.304          21.165                 1.45         30
      1          0               0     92.000    711.100      0.701          28.148                 1.44         40
      1          0               0     76.400    575.400      0.894          30.097                 1.68         50
      1          0               0     33.600    421.300      0.820          27.940                 2.19         60
      1          0               0     60.800    155.100      0.084           8.495                 1.19         10
      1          0               0     75.800    285.000      0.234          13.030                 1.55         20
      1          0               0     58.800    389.200      0.308          17.156                 1.76         30
      1          0               0     74.000    695.100      0.624          21.316                 1.89         40
      1          0               0     33.300    398.600      0.666          22.799                 2.22         50
      1          0               0     20.900    399.400      0.644          24.900                 2.46         60
      1          0               0     58.400    113.000      0.079           8.560                 1.18         10
      1          0               0     48.900    188.600      0.145          13.358                 1.52         20
      1          0               0     73.200    314.900      0.374          15.919                 1.91         30
      1          0               0     35.400    247.400      0.293          21.102                 1.91         40
      1          0               0     24.400    365.400      0.451          23.385                 2.16         50
      1          0               0     33.900    408.800      1.166          23.124                 2.62         60
      1          0               0     51.400    158.100      0.071           8.146                 1.26         10
      1          0               0     43.800    234.400      0.141          13.646                 1.48         20
      1          0               0     60.600    386.700      0.353          18.795                  1.6         30
      1          0               0     45.000    430.600      0.380          23.969                 1.68         40
      1          0               0     71.200    883.200      0.922          24.603                 2.04         50
      1          0               0     84.600    727.600      2.220          28.161                 2.14         60
      1          0               0     68.500    127.300      0.093           9.600                 1.05         10
      1          0               0     68.900    336.500      0.191          16.344                 1.23         20
      1          0               0     48.600    382.600      0.240          21.442                 1.42         30
      1          0               0     80.200    608.600      0.682          25.348                 1.59         40
      1          0               0     70.200    893.500      0.991          28.456                 1.77         50
      1          0               0     60.800    837.100      1.478          26.688                 2.26         60
      1          0               0     71.600    168.900      0.097           8.465                 1.19         10
      1          0               0     36.600    231.900      0.112          13.333                 1.52         20
      1          0               0     64.000    675.300      0.325          18.895                  1.6         30
      1          0               0     75.400    679.800      0.602          24.993                 1.63         40
      1          0               0     55.900    564.800      0.717          27.052                 1.88         50
      1          0               0     74.800    757.500      1.729          25.439                 2.38         60
      1          0               0     47.800    169.000      0.073           8.084                 1.25         10
      1          0               0     59.100    221.800      0.173          14.409                 1.41         20
      1          0               0     42.500    332.700      0.249          16.979                 1.79         30
      1          0               0     53.900    472.900      0.490          20.692                 1.94         40
      1          0               0     54.100    517.700      0.784          23.909                 2.11         50
      1          0               0     72.900    640.000      1.511          27.512                  2.2         60
      1          0               0     55.100    216.400      0.085           6.973                 1.47         10
      1          0               0     73.600    475.200      0.252          12.319                 1.63         20
      1          0               0     51.000    564.400      0.260          18.600                 1.62         30
      1          0               0     53.000    564.400      0.435          24.813                 1.64         40
      1          0               0     54.500    729.500      0.900          25.572                 1.98         50
      1          0               0     64.100   1169.400      2.148          26.256                 2.31         60
      1          0               0     31.000    153.700      0.042           7.677                 1.32         10
      1          0               0     57.100    201.900      0.168          15.564                  1.3         20
      1          0               0     48.500    346.900      0.252          19.755                 1.53         30
      1          0               0     51.700    464.100      0.617          24.360                 1.66         40
      1          0               0     51.700    428.800      0.879          27.896                 1.81         50
      1          0               0     35.500    435.200      1.380          28.670                 2.13         60
      1          0               0     25.600     87.600      0.034           8.426                 1.21         10
      1          0               0     47.800    234.100      0.135          16.002                 1.27         20
      1          0               0     67.800    307.100      0.303          23.544                 1.28         30
      1          0               0     64.700    454.900      0.488          25.773                 1.56         40
      1          0               0     36.200    473.400      0.498          27.124                 1.85         50
      1          0               0     49.600    721.400      0.915          30.944                 1.97         60
      1          0               0     31.700     96.700      0.043           8.628                 1.17         10
      1          0               0     63.400    371.400      0.176          16.924                  1.2         20
      1          0               0     77.200    392.500      0.371          20.016                 1.52         30
      1          0               0     78.100    468.300      0.598          24.506                 1.65         40
      1          0               0     64.100    505.700      1.256          22.793                  2.2         50
      1          0               0     64.100    574.500      2.400          22.808                 2.65         60
      1          0               0     56.300    275.600      0.075           8.398                 1.23         10
      1          0               0     54.700    240.600      0.155          16.252                 1.24         20
      1          0               0     58.500    508.800      0.280          20.414                 1.48         30
      1          0               0     40.200    486.300      0.324          23.925                 1.69         40
      1          0               0     49.900    597.700      0.857          25.687                 1.96         50
      1          0               0     63.000    676.500      1.394          26.848                 2.25         60
      1          0               0     27.500    131.400      0.038           7.095                 1.42         10
      1          0               0     68.900    308.200      0.199          14.936                 1.37         20
      1          0               0     59.100    299.900      0.296          20.212                 1.49         30
      1          0               0     30.300    325.800      0.279          21.548                 1.87         40
      1          0               0     39.400    493.200      0.817          21.497                 2.35         50
      1          0               0     40.000    592.100      2.225          21.205                 2.85         60
      1          0               0     46.800    146.400      0.060           9.150                 1.11         10
      1          0               0     78.600    279.200      0.210          16.532                 1.22         20
      1          0               0     79.700    441.600      0.388          20.760                 1.46         30
      1          0               0     42.200    432.300      0.311          26.386                 1.54         40
      1          0               0     43.900    496.100      0.493          30.606                 1.66         50
      1          0               0     50.800    572.100      0.895          30.504                  2.0         60
      1          0               0     52.600    162.700      0.070           7.842                 1.29         10
      1          0               0     83.800    342.600      0.256          14.370                  1.4         20
      1          0               0     61.900    506.700      0.337          20.300                 1.49         30
      1          0               0     56.700    554.800      0.470          22.243                 1.81         40
      1          0               0     62.600    553.100      0.768          27.657                 1.81         50
      1          0               0     33.900    489.200      0.703          30.204                  2.0         60
      1          0               0     50.100    166.400      0.065           8.158                 1.24         10
      1          0               0     85.300    410.100      0.238          16.030                 1.26         20
      1          0               0     64.400    449.900      0.341          18.460                 1.64         30
      1          0               0     64.000    568.900      0.632          20.998                 1.91         40
      1          0               0     73.700    589.500      1.231          24.712                 2.03         50
      1          0               0     27.200    500.800      0.793          25.757                 2.35         60
      1          0               0     53.300    193.200      0.072           8.062                 1.31         10
      1          0               0     42.900    227.600      0.127          14.184                 1.44         20
      1          0               0     69.900    562.700      0.352          19.804                 1.52         30
      1          0               0     67.600    624.000      0.636          21.930                 1.83         40
      1          0               0     59.600    618.500      0.821          26.263                 1.92         50
      1          0               0     61.400    593.300      1.719          25.889                 2.33         60
      1          0               0     47.800     95.300      0.067           7.538                 1.34         10
      1          0               0     83.300    295.400      0.229          16.199                 1.24         20
      1          0               0     65.200    397.700      0.322          18.917                  1.6         30
      1          0               0     65.100    436.600      0.617          21.722                 1.86         40
      1          0               0     37.000    509.100      0.723          24.370                 2.06         50
      1          0               0     41.300    461.400      1.396          20.584                 2.94         60
      1          0               0     45.600    187.800      0.059           8.978                 1.13         10
      1          0               0     36.500    191.900      0.102          15.145                 1.33         20
      1          0               0     56.300    342.400      0.283          18.901                  1.6         30
      1          0               0     82.500    504.200      0.652          24.154                 1.68         40
      1          0               0     51.000    479.500      0.576          27.433                 1.83         50
      1          0               0     57.800    527.400      1.210          28.702                  2.1         60
      1          0               0     29.200    120.400      0.042           8.764                 1.15         10
      1          0               0     39.400    198.600      0.139          15.789                 1.29         20
      1          0               0     57.500    341.900      0.284          23.325                 1.31         30
      1          0               0     50.600    507.200      0.454          23.621                 1.71         40
      1          0               0     67.600    604.200      0.855          27.099                 1.85         50
      1          0               0     64.400    796.700      1.502          26.503                  2.3         60
      1          0               0     33.900    118.600      0.048           7.136                 1.45         10
      1          0               0     49.400    322.500      0.153          14.263                 1.42         20
      1          0               0     40.700    399.300      0.208          19.875                 1.52         30
      1          0               0     43.700    498.200      0.426          22.371                 1.81         40
      1          0               0     51.200    528.800      0.870          25.023                 2.02         50
      1          0               0     52.000    511.500      1.578          22.454                  2.7         60
      1          0               0     22.800    125.300      0.031           7.614                 1.35         10
      1          0               0     45.100    221.500      0.126          15.885                 1.27         20
      1          0               0     65.100    457.500      0.326          19.124                 1.57         30
      1          0               0     73.400    523.600      0.670          22.565                 1.78         40
      1          0               0     48.900    558.200      0.888          25.221                 1.99         50
      1          0               0     43.000    399.700      1.047          27.005                 2.23         60
      1          0               0     46.600    126.800      0.068           7.504                 1.37         10
      1          0               0     86.400    234.300      0.269          12.144                 1.66         20
      1          0               0     69.000    318.900      0.535          15.486                 1.96         30
      1          0               0     30.900    359.300      0.598          17.278                 2.39         40
      1          0               0     31.800    447.500      1.351          18.462                 2.76         50
      1          0               0     76.900    802.400      5.079          19.676                  3.1         60
      1          0               0     76.700    168.500      0.101           9.493                 1.06         10
      1          0               0     69.900    220.700      0.186          18.339                 1.11         20
      1          0               0     58.900    400.600      0.261          23.973                 1.26         30
      1          0               0     65.000    492.700      0.454          28.197                 1.43         40
      1          0               0     57.700    506.500      0.756          27.809                 1.82         50
      1          0               0     68.700    854.100      1.340          28.486                 2.12         60
      1          0               0     40.200    140.100      0.055           8.338                 1.21         10
      1          0               0     57.100    177.000      0.168          15.832                 1.28         20
      1          0               0     82.300    358.000      0.380          21.516                  1.4         30
      1          0               0     40.400    302.400      0.346          22.376                  1.8         40
      1          0               0     68.700    622.700      1.238          23.077                 2.18         50
      1          0               0     57.800    521.700      1.835          25.149                  2.4         60
      1          0               0     59.600    239.100      0.081           7.581                 1.36         10
      1          0               0     36.000    269.200      0.103          13.653                 1.47         20
      1          0               0     89.800    467.900      0.451          18.182                 1.67         30
      1          0               0     84.800    635.400      0.669          21.748                 1.87         40
      1          0               0     64.700    531.900      0.996          24.566                 2.06         50
      1          0               0     45.700    543.100      1.056          24.470                 2.48         60
      1          0               0     41.800    191.900      0.055           7.778                  1.3         10
      1          0               0     46.000    273.400      0.138          13.174                 1.54         20
      1          0               0     50.200    510.300      0.288          18.006                 1.69         30
