success  collision  collision_obst   makespan   flowtime    runtime     mean_groups     mean_groups_size     number
      1          0               0     45.800    176.300      0.060           8.688                 1.18         10
      1          0               0     45.000    300.600      0.128          14.589                 1.38         20
      1          0               0     70.000    339.400      0.380          22.003                 1.39         30
      1          0               0     62.200    295.800      0.508          26.928                  1.5         40
      1          0               0     60.000    385.200      0.715          30.220                 1.66         50
      1          0               0     74.900    826.600      1.274          31.852                 1.89         60
      1          0               0     42.500    129.000      0.054           8.666                 1.17         10
      1          0               0     49.900    203.400      0.133          16.078                 1.25         20
      1          0               0     72.800    425.500      0.324          22.526                 1.34         30
      1          0               0     43.600    350.800      0.370          25.606                 1.58         40
      1          0               0     72.000    526.600      0.773          28.803                 1.75         50
      1          0               0     79.100    804.300      1.297          31.116                 1.94         60
      1          0               0     57.600    157.800      0.074           8.469                 1.19         10
      1          0               0     49.200    284.500      0.140          14.165                 1.43         20
      1          0               0     55.400    433.100      0.284          19.572                 1.54         30
      1          0               0     57.100    397.000      0.489          24.559                 1.64         40
      1          0               0     60.500    535.100      0.782          27.226                 1.85         50
      1          0               0     61.200    603.300      0.982          32.678                 1.86         60
      1          0               0     56.400    149.600      0.072           9.094                 1.11         10
      1          0               0     38.600    231.600      0.105          16.018                 1.26         20
      1          0               0     77.100    269.200      0.325          25.160                  1.2         30
      1          0               0     59.900    418.300      0.411          28.366                 1.43         40
      1          0               0     65.200    742.600      0.782          30.936                 1.63         50
      1          0               0     87.200    629.600      1.361          34.713                 1.75         60
      1          0               0     65.500    177.900      0.088           8.446                 1.19         10
      1          0               0     34.300    223.100      0.104          13.653                 1.48         20
      1          0               0     44.400    453.800      0.285          16.378                 1.86         30
      1          0               0     49.900    577.500      0.594          16.719                 2.45         40
      1          0               0     52.200    643.400      1.098          18.778                 2.69         50
      1          0               0     35.800    632.000      1.192          23.014                 2.64         60
      1          0               0     28.600    103.100      0.037           9.105                 1.11         10
      1          0               0     57.300    258.200      0.156          16.080                 1.25         20
      1          0               0     63.600    297.800      0.291          23.226                 1.31         30
      1          0               0     47.000    372.000      0.445          23.232                 1.73         40
      1          0               0     55.500    552.600      0.919          24.868                 2.02         50
      1          0               0     52.700    443.600      0.956          30.076                 2.01         60
      1          0               0     43.400    127.300      0.058           8.873                 1.14         10
      1          0               0     75.700    358.300      0.210          16.213                 1.24         20
      1          0               0     72.000    317.900      0.311          23.007                 1.31         30
      1          0               0     87.100    403.300      0.589          26.776                  1.5         40
      1          0               0     60.800    588.600      0.798          27.424                 1.85         50
      1          0               0     36.900    586.800      0.992          25.764                 2.35         60
      1          0               0     57.800    112.900      0.073           9.149                  1.1         10
      1          0               0     63.300    183.200      0.165          17.725                 1.13         20
      1          0               0     41.800    234.500      0.190          22.998                 1.32         30
      1          0               0     60.100    522.400      0.449          24.311                 1.66         40
      1          0               0     65.400    485.100      0.775          26.613                 1.89         50
      1          0               0     50.800    575.200      1.290          26.226                 2.32         60
      1          0               0     78.100    174.700      0.101           9.111                 1.11         10
      1          0               0     66.100    229.800      0.170          18.316                  1.1         20
      1          0               0     45.500    279.500      0.213          22.653                 1.33         30
      1          0               0     59.000    427.400      0.443          25.449                 1.58         40
      1          0               0     62.700    436.300      0.693          28.863                 1.74         50
      1          0               0     53.600    548.700      1.053          26.381                 2.29         60
      1          0               0     58.500    189.100      0.076           8.872                 1.15         10
      1          0               0     58.200    271.800      0.165          15.897                  1.3         20
      1          0               0     48.200    307.400      0.217          23.168                 1.32         30
      1          0               0     62.800    494.400      0.480          27.202                  1.5         40
      1          0               0     70.000    457.400      0.750          30.363                 1.68         50
      1          0               0     64.600    633.100      1.057          30.858                 1.96         60
      1          0               0     57.600    176.100      0.073           8.951                 1.13         10
      1          0               0     83.400    303.800      0.223          16.727                  1.2         20
      1          0               0     77.300    312.800      0.340          22.445                 1.35         30
      1          0               0     46.600    402.400      0.370          23.365                 1.74         40
      1          0               0     53.900    486.700      0.728          26.922                 1.88         50
      1          0               0     62.600    401.900      1.201          27.562                 2.19         60
      1          0               0     62.100    152.100      0.096           9.227                 1.09         10
      1          0               0     46.900    311.000      0.143          13.921                 1.46         20
      1          0               0     45.700    473.700      0.246          17.864                 1.73         30
      1          0               0     45.100    414.900      0.448          22.967                 1.78         40
      1          0               0     41.100    464.300      0.609          28.005                 1.81         50
      1          0               0     65.500    578.300      1.429          27.421                 2.22         60
      1          0               0     75.000    125.300      0.104           9.097                 1.11         10
      1          0               0     64.700    250.800      0.172          16.876                  1.2         20
      1          0               0     71.800    306.100      0.304          23.198                  1.3         30
      1          0               0     41.800    381.100      0.322          25.306                 1.59         40
      1          0               0     67.100    580.800      0.896          26.405                  1.9         50
      1          0               0     51.400    613.700      0.990          28.589                 2.11         60
      1          0               0     63.100    196.800      0.083           7.956                 1.27         10
      1          0               0     72.600    343.100      0.195          15.656                 1.29         20
      1          0               0     76.200    379.400      0.345          21.873                 1.38         30
      1          0               0     66.900    378.800      0.503          25.619                 1.58         40
      1          0               0     79.600    676.100      1.211          29.288                 1.73         50
      1          0               0     58.100    603.900      1.616          29.941                 2.04         60
      1          0               0     90.100    359.200      0.118           9.012                 1.12         10
      1          0               0     58.700    279.900      0.160          16.284                 1.23         20
      1          0               0     70.700    588.300      0.322          20.436                 1.47         30
      1          0               0     60.000    522.100      0.475          23.680                  1.7         40
      1          0               0     70.000    564.500      0.873          27.021                 1.86         50
      1          0               0     70.600    697.500      1.393          27.755                 2.18         60
      1          0               0     52.600    140.500      0.069           7.580                 1.33         10
      1          0               0     51.200    334.300      0.160          13.254                 1.53         20
      1          0               0     89.200    510.800      0.473          18.470                 1.65         30
      1          0               0     82.200    696.400      0.756          23.428                 1.72         40
      1          0               0     79.400    667.600      0.971          26.427                  1.9         50
      1          0               0     71.700    678.500      1.650          28.142                 2.14         60
      1          0               0     83.600    154.200      0.109           8.443                 1.19         10
      1          0               0     51.100    227.000      0.140          14.908                 1.35         20
      1          0               0     42.600    330.500      0.207          18.467                 1.64         30
      1          0               0     64.200    346.800      0.496          22.861                 1.76         40
      1          0               0     41.500    387.700      0.537          26.022                 1.93         50
      1          0               0     44.100    593.800      0.989          27.916                 2.16         60
      1          0               0     37.400    151.900      0.051           7.893                 1.28         10
      1          0               0     65.800    357.500      0.188          15.771                 1.28         20
      1          0               0     79.400    399.100      0.423          20.155                 1.51         30
      1          0               0     44.500    416.000      0.454          19.735                 2.08         40
      1          0               0     39.300    497.000      0.669          22.656                 2.28         50
      1          0               0     45.000    556.700      1.196          24.713                 2.47         60
      1          0               0     38.900    119.100      0.052           7.440                 1.36         10
      1          0               0     38.600    196.500      0.108          14.127                 1.43         20
      1          0               0     75.600    424.200      0.355          19.725                 1.53         30
      1          0               0     67.300    494.000      0.501          24.318                 1.67         40
      1          0               0     50.400    620.500      0.680          26.579                  1.9         50
      1          0               0     75.300    641.300      1.795          29.215                 2.07         60
      1          0               0     47.300    156.200      0.060           9.118                  1.1         10
      1          0               0     59.400    341.500      0.166          14.692                 1.38         20
      1          0               0     38.200    309.900      0.227          17.859                 1.72         30
      1          0               0     59.200    448.600      0.512          26.296                 1.56         40
      1          0               0     88.500    694.700      0.926          30.276                 1.66         50
      1          0               0     44.100    512.300      0.884          29.639                 2.04         60
      1          0               0     51.500    208.200      0.067           8.212                 1.24         10
      1          0               0     52.900    336.500      0.144          15.357                 1.32         20
      1          0               0     65.100    402.600      0.305          19.680                 1.54         30
      1          0               0     56.100    592.700      0.411          24.645                 1.65         40
      1          0               0     66.100    575.700      0.802          23.286                 2.18         50
      1          0               0     72.700    754.600      1.336          27.978                 2.17         60
      1          0               0     57.000    150.700      0.080           9.042                 1.11         10
      1          0               0     33.800    306.300      0.100          14.074                 1.45         20
      1          0               0     46.500    395.400      0.226          18.262                 1.65         30
      1          0               0     38.700    331.800      0.352          21.183                 1.89         40
      1          0               0     46.900    418.000      0.678          25.631                 1.96         50
      1          0               0     49.900    452.200      1.431          25.248                 2.39         60
      1          0               0     20.500     83.000      0.029           8.024                 1.26         10
      1          0               0     57.300    210.500      0.172          15.061                 1.35         20
      1          0               0     61.200    342.700      0.303          21.392                 1.43         30
      1          0               0     80.000    752.900      0.564          28.261                 1.43         40
      1          0               0     60.700    378.200      0.648          30.357                 1.67         50
      1          0               0     34.400    412.700      0.705          28.959                 2.11         60
      1          0               0     60.600    153.700      0.078           8.381                  1.2         10
      1          0               0     71.500    289.600      0.210          12.698                 1.59         20
      1          0               0     47.700    269.700      0.231          18.585                 1.63         30
